# Coil O-Beam err ps_pos
-1.4000000 5.1174784 0.3681787 0.2746580
-1.2000000 3.9870252 0.3423773 0.2746580
-1.0000000 2.5104614 0.2872281 0.2746580
-0.8000000 1.1442824 0.2229848 0.2746580
-0.6000000 0.3108568 0.1892969 0.2746580
-0.4000000 0.2678471 0.2179449 0.2746580
-0.2000000 1.0285502 0.2614065 0.2746580
0.0000000 2.3577866 0.3308239 0.2746580
0.2000000 3.8446088 0.3890873 0.2746580
0.4000000 5.0293499 0.4079079 0.2746580
0.6000000 5.5457346 0.4183300 0.2746580
0.8000000 5.2341172 0.3901567 0.2746580
1.0000000 4.1908373 0.3403430 0.2746580
1.2000000 2.7384362 0.2981424 0.2746580
1.4000000 1.3259390 0.2483277 0.2746580
