# Coil O-Beam err ps_pos
-1.4000000 2.5047171 0.3382964 -0.3625490
-1.2000000 1.6471184 0.3162278 -0.3625490
-1.0000000 0.8250185 0.2494438 -0.3625490
-0.8000000 0.2925784 0.2013841 -0.3625490
-0.6000000 0.2144076 0.1740051 -0.3625490
-0.4000000 0.6146733 0.1855921 -0.3625490
-0.2000000 1.3696292 0.2368778 -0.3625490
0.0000000 2.2458727 0.2872281 -0.3625490
0.2000000 2.9725038 0.3427827 -0.3625490
0.4000000 3.3248768 0.3551213 -0.3625490
0.6000000 3.1940517 0.3771236 -0.3625490
0.8000000 2.6204747 0.3374743 -0.3625490
1.0000000 1.7814730 0.3013857 -0.3625490
1.2000000 0.9364331 0.2671870 -0.3625490
1.4000000 0.3466079 0.2034426 -0.3625490
