# Coil O-Beam err ps_pos
-1.4000000 10.5931225 0.5047001 -0.9118650
-1.2000000 7.4145207 0.4387482 -0.9118650
-1.0000000 3.9569179 0.3685557 -0.9118650
-0.8000000 1.2892688 0.2995367 -0.9118650
-0.6000000 0.2363054 0.2533114 -0.9118650
-0.4000000 1.1235624 0.2813657 -0.9118650
-0.2000000 3.6767351 0.3345810 -0.9118650
0.0000000 7.1064828 0.4116363 -0.9118650
0.2000000 10.3524628 0.5008326 -0.9118650
0.4000000 12.4111458 0.5134307 -0.9118650
0.6000000 12.6460681 0.5254628 -0.9118650
0.8000000 10.9846010 0.4969351 -0.9118650
1.0000000 7.9404047 0.4618802 -0.9118650
1.2000000 4.4546248 0.3763863 -0.9118650
1.4000000 1.6049272 0.2986079 -0.9118650
