# Coil O-Beam err ps_pos
-1.4000000 7.8261419 0.4381146 0.4394530
-1.2000000 5.9332284 0.3865805 0.4394530
-1.0000000 3.5801922 0.3135815 0.4394530
-0.8000000 1.4944994 0.2581989 0.4394530
-0.6000000 0.3209642 0.2192158 0.4394530
-0.4000000 0.4223973 0.2500000 0.4394530
-0.2000000 1.7674397 0.3095696 0.4394530
0.0000000 3.9402572 0.3711843 0.4394530
0.2000000 6.2691003 0.4236088 0.4394530
0.4000000 8.0339823 0.4450343 0.4394530
0.6000000 8.6892712 0.4687454 0.4394530
0.8000000 8.0323776 0.4381146 0.4394530
1.0000000 6.2663870 0.3883727 0.4394530
1.2000000 3.9372742 0.3476109 0.4394530
1.4000000 1.7651092 0.2650996 0.4394530
