# Coil O-Beam err ps_pos
-1.4000000 1.3792054 0.3131382 -0.1977540
-1.2000000 0.9760555 0.2743680 -0.1977540
-1.0000000 0.5749664 0.2315407 -0.1977540
-0.8000000 0.2999392 0.1900292 -0.1977540
-0.6000000 0.2360013 0.1536591 -0.1977540
-0.4000000 0.4029200 0.1748015 -0.1977540
-0.2000000 0.7490904 0.2108185 -0.1977540
0.0000000 1.1674904 0.2682246 -0.1977540
0.2000000 1.5287671 0.3073181 -0.1977540
0.4000000 1.7212280 0.3214550 -0.1977540
0.6000000 1.6853718 0.3265986 -0.1977540
0.8000000 1.4322838 0.3113590 -0.1977540
1.0000000 1.0402088 0.2763854 -0.1977540
1.2000000 0.6303610 0.2409472 -0.1977540
1.4000000 0.3294492 0.2034426 -0.1977540
