# Coil O-Beam err ps_pos
-0.1000000 0.0014657 0.2533114 0.0769040
-0.0858680 0.0007423 0.1802776 0.0769040
-0.0717360 0.0006726 0.1715938 0.0769040
-0.0646700 0.0007360 0.1795055 0.0769040
-0.0505380 0.0012690 0.2357023 0.0769040
-0.0364060 0.0021255 0.3050501 0.0769040
-0.0222740 0.0027029 0.3439961 0.0769040
-0.0081420 0.0028488 0.3531603 0.0769040
0.0059900 0.0024808 0.3295620 0.0769040
0.0201220 0.0018337 0.2833333 0.0769040
0.0342540 0.0010659 0.2160247 0.0769040
0.0483860 0.0006091 0.1632993 0.0769040
0.0625180 0.0007360 0.1795055 0.0769040
0.0766500 0.0011992 0.2291288 0.0769040
0.0907820 0.0020748 0.3013857 0.0769040
0.1049140 0.0028044 0.3503966 0.0769040
