# Coil O-Beam err ps_pos
-0.1000000 0.0029821 0.3613247 0.7141110
-0.0858680 0.0018400 0.2838231 0.7141110
-0.0717360 0.0016497 0.2687419 0.7141110
-0.0646700 0.0021953 0.3100179 0.7141110
-0.0505380 0.0034008 0.3858612 0.7141110
-0.0364060 0.0049045 0.4633813 0.7141110
-0.0222740 0.0065732 0.5364492 0.7141110
-0.0081420 0.0066557 0.5398045 0.7141110
0.0059900 0.0055771 0.4941322 0.7141110
0.0201220 0.0041876 0.4281744 0.7141110
0.0342540 0.0023666 0.3218868 0.7141110
0.0483860 0.0014783 0.2544056 0.7141110
0.0625180 0.0017004 0.2728451 0.7141110
0.0766500 0.0031661 0.3723051 0.7141110
0.0907820 0.0050505 0.4702245 0.7141110
0.1049140 0.0058690 0.5068969 0.7141110
