# Coil O-Beam err ps_pos
-0.1000000 0.0012499 0.2339278 -0.1977540
-0.0858680 0.0006662 0.1707825 -0.1977540
-0.0717360 0.0004632 0.1424001 -0.1977540
-0.0646700 0.0006281 0.1658312 -0.1977540
-0.0505380 0.0011103 0.2204793 -0.1977540
-0.0364060 0.0019479 0.2920236 -0.1977540
-0.0222740 0.0024808 0.3295620 -0.1977540
-0.0081420 0.0025950 0.3370625 -0.1977540
0.0059900 0.0023603 0.3214550 -0.1977540
0.0201220 0.0016560 0.2692582 -0.1977540
0.0342540 0.0010596 0.2153808 -0.1977540
0.0483860 0.0005964 0.1615893 -0.1977540
0.0625180 0.0006789 0.1724013 -0.1977540
0.0766500 0.0010786 0.2173067 -0.1977540
0.0907820 0.0018337 0.2833333 -0.1977540
0.1049140 0.0026965 0.3435921 -0.1977540
