# Coil O-Beam err ps_pos
-0.1000000 0.0021699 0.3082207 -0.6481930
-0.0858680 0.0012372 0.2327373 -0.6481930
-0.0717360 0.0010596 0.2153808 -0.6481930
-0.0646700 0.0012499 0.2339278 -0.6481930
-0.0505380 0.0022461 0.3135815 -0.6481930
-0.0364060 0.0036673 0.4006938 -0.6481930
-0.0222740 0.0045556 0.4465920 -0.6481930
-0.0081420 0.0048347 0.4600725 -0.6481930
0.0059900 0.0043716 0.4374802 -0.6481930
0.0201220 0.0029186 0.3574602 -0.6481930
0.0342540 0.0019034 0.2886751 -0.6481930
0.0483860 0.0011357 0.2229848 -0.6481930
0.0625180 0.0011611 0.2254625 -0.6481930
0.0766500 0.0020684 0.3009245 -0.6481930
0.0907820 0.0034706 0.3898005 -0.6481930
0.1049140 0.0045112 0.4444097 -0.6481930
