# Coil O-Beam err ps_pos
-0.1000000 0.0016877 0.2718251 0.2746580
-0.0858680 0.0010342 0.2127858 0.2746580
-0.0717360 0.0007170 0.1771691 0.2746580
-0.0646700 0.0011230 0.2217356 0.2746580
-0.0505380 0.0019415 0.2915476 0.2746580
-0.0364060 0.0027092 0.3443996 0.2746580
-0.0222740 0.0035975 0.3968627 0.2746580
-0.0081420 0.0038259 0.4092676 0.2746580
0.0059900 0.0032930 0.3796929 0.2746580
0.0201220 0.0022207 0.3118048 0.2746580
0.0342540 0.0013832 0.2460804 0.2746580
0.0483860 0.0008248 0.1900292 0.2746580
0.0625180 0.0009834 0.2074983 0.2746580
0.0766500 0.0016497 0.2687419 0.2746580
0.0907820 0.0027981 0.3500000 0.2746580
0.1049140 0.0033564 0.3833333 0.2746580
