# Coil O-Beam err ps_pos
-0.1000000 0.0016243 0.2666667 -0.3625490
-0.0858680 0.0008375 0.1914854 -0.3625490
-0.0717360 0.0005647 0.1572330 -0.3625490
-0.0646700 0.0008439 0.1922094 -0.3625490
-0.0505380 0.0015354 0.2592725 -0.3625490
-0.0364060 0.0022778 0.3157883 -0.3625490
-0.0222740 0.0031470 0.3711843 -0.3625490
-0.0081420 0.0031661 0.3723051 -0.3625490
0.0059900 0.0030265 0.3640055 -0.3625490
0.0201220 0.0018400 0.2838231 -0.3625490
0.0342540 0.0013134 0.2397916 -0.3625490
0.0483860 0.0007550 0.1818119 -0.3625490
0.0625180 0.0008248 0.1900292 -0.3625490
0.0766500 0.0012563 0.2345208 -0.3625490
0.0907820 0.0023983 0.3240370 -0.3625490
0.1049140 0.0027029 0.3439961 -0.3625490
