# Coil O-Beam err ps_pos
-0.1000000 0.0023539 0.3210227 0.5163570
-0.0858680 0.0014783 0.2544056 0.5163570
-0.0717360 0.0012245 0.2315407 0.5163570
-0.0646700 0.0015862 0.2635231 0.5163570
-0.0505380 0.0027727 0.3484091 0.5163570
-0.0364060 0.0042320 0.4304391 0.5163570
-0.0222740 0.0053043 0.4818944 0.5163570
-0.0081420 0.0056279 0.4963758 0.5163570
0.0059900 0.0048030 0.4585605 0.5163570
0.0201220 0.0034199 0.3869396 0.5163570
0.0342540 0.0020177 0.2972092 0.5163570
0.0483860 0.0013197 0.2403701 0.5163570
0.0625180 0.0014783 0.2544056 0.5163570
0.0766500 0.0026077 0.3378856 0.5163570
0.0907820 0.0040226 0.4196559 0.5163570
0.1049140 0.0052218 0.4781329 0.5163570
