# Coil O-Beam err ps_pos
-0.1000000 -0.0000371 0.2979094 0.0769040
-0.0929340 -0.0001333 0.2512469 0.0769040
-0.0858680 -0.0001263 0.2384848 0.0769040
-0.0788020 -0.0001694 0.2121320 0.0769040
-0.0717360 -0.0001507 0.2165064 0.0769040
-0.0646700 -0.0001638 0.2165064 0.0769040
-0.0576040 -0.0000886 0.2549510 0.0769040
-0.0505380 -0.0000029 0.2958040 0.0769040
-0.0434720 0.0000430 0.3240370 0.0769040
-0.0364060 0.0001781 0.3716517 0.0769040
-0.0293400 0.0001907 0.3872983 0.0769040
-0.0222740 0.0003505 0.4301163 0.0769040
-0.0152080 0.0002218 0.4107919 0.0769040
-0.0081420 0.0002569 0.4205651 0.0769040
-0.0010760 0.0001940 0.4062019 0.0769040
0.0059900 0.0002435 0.4107919 0.0769040
0.0130560 0.0000540 0.3596874 0.0769040
0.0201220 0.0000541 0.3464102 0.0769040
0.0271880 0.0000892 0.3400368 0.0769040
0.0342540 -0.0001144 0.2669270 0.0769040
0.0413200 -0.0001300 0.2449490 0.0769040
0.0483860 -0.0001227 0.2345208 0.0769040
0.0554520 -0.0001486 0.2179449 0.0769040
0.0625180 -0.0001616 0.2136001 0.0769040
0.0695840 -0.0000540 0.2598076 0.0769040
0.0766500 -0.0000308 0.2795085 0.0769040
0.0837160 0.0000754 0.3240370 0.0769040
0.0907820 0.0002783 0.3864906 0.0769040
0.0978480 0.0001362 0.3682730 0.0769040
0.1049140 0.0002415 0.4031129 0.0769040
0.1119800 0.0004300 0.4486090 0.0769040
