# Coil O-Beam err ps_pos
-0.1000000 0.0008598 0.4898979 -0.9118650
-0.0929340 0.0006413 0.4401704 -0.9118650
-0.0858680 0.0003369 0.3674235 -0.9118650
-0.0788020 0.0002123 0.3307189 -0.9118650
-0.0717360 0.0002199 0.3307189 -0.9118650
-0.0646700 0.0003662 0.3691206 -0.9118650
-0.0576040 0.0005118 0.4077377 -0.9118650
-0.0505380 0.0007865 0.4697074 -0.9118650
-0.0434720 0.0009399 0.5062114 -0.9118650
-0.0364060 0.0012974 0.5717298 -0.9118650
-0.0293400 0.0016065 0.6234982 -0.9118650
-0.0222740 0.0018218 0.6581223 -0.9118650
-0.0152080 0.0021157 0.6986594 -0.9118650
-0.0081420 0.0019877 0.6846532 -0.9118650
-0.0010760 0.0019989 0.6851095 -0.9118650
0.0059900 0.0019706 0.6782330 -0.9118650
0.0130560 0.0017218 0.6408003 -0.9118650
0.0201220 0.0014143 0.5910795 -0.9118650
0.0271880 0.0009454 0.5099020 -0.9118650
0.0342540 0.0007120 0.4589390 -0.9118650
0.0413200 0.0004741 0.4023369 -0.9118650
0.0483860 0.0001849 0.3269174 -0.9118650
0.0554520 0.0001516 0.3132491 -0.9118650
0.0625180 0.0002054 0.3278719 -0.9118650
0.0695840 0.0002833 0.3526684 -0.9118650
0.0766500 0.0004621 0.4015595 -0.9118650
0.0837160 0.0007314 0.4643544 -0.9118650
0.0907820 0.0010974 0.5361903 -0.9118650
0.0978480 0.0014148 0.5926635 -0.9118650
0.1049140 0.0017611 0.6471090 -0.9118650
0.1119800 0.0021274 0.6982120 -0.9118650
