# Coil O-Beam err ps_pos
-0.1000000 0.0002187 0.3631460 0.4394530
-0.0929340 0.0001261 0.3269174 0.4394530
-0.0858680 0.0000812 0.3031089 0.4394530
-0.0788020 -0.0000360 0.2598076 0.4394530
-0.0717360 -0.0000247 0.2610077 0.4394530
-0.0646700 -0.0000119 0.2692582 0.4394530
-0.0576040 0.0001375 0.3211308 0.4394530
-0.0505380 0.0002046 0.3500000 0.4394530
-0.0434720 0.0003840 0.4031129 0.4394530
-0.0364060 0.0005339 0.4451123 0.4394530
-0.0293400 0.0007800 0.4993746 0.4394530
-0.0222740 0.0007989 0.5105144 0.4394530
-0.0152080 0.0008334 0.5214163 0.4394530
-0.0081420 0.0009981 0.5494315 0.4394530
-0.0010760 0.0009093 0.5344390 0.4394530
0.0059900 0.0008513 0.5208167 0.4394530
0.0130560 0.0006544 0.4802343 0.4394530
0.0201220 0.0005915 0.4589390 0.4394530
0.0271880 0.0004043 0.4107919 0.4394530
0.0342540 0.0001672 0.3446012 0.4394530
0.0413200 0.0000330 0.2958040 0.4394530
0.0483860 -0.0000078 0.2727178 0.4394530
0.0554520 0.0000182 0.2750000 0.4394530
0.0625180 0.0000238 0.2772634 0.4394530
0.0695840 0.0000461 0.2904738 0.4394530
0.0766500 0.0001174 0.3211308 0.4394530
0.0837160 0.0003534 0.3897114 0.4394530
0.0907820 0.0004970 0.4315669 0.4394530
0.0978480 0.0006143 0.4650269 0.4394530
0.1049140 0.0008456 0.5141741 0.4394530
0.1119800 0.0008080 0.5147815 0.4394530
