# Coil O-Beam err ps_pos
-0.1000000 -0.0000704 0.2883141 -0.0988770
-0.0929340 -0.0001185 0.2561738 -0.0988770
-0.0858680 -0.0001967 0.2121320 -0.0988770
-0.0788020 -0.0002361 0.1837117 -0.0988770
-0.0717360 -0.0001062 0.2331845 -0.0988770
-0.0646700 -0.0001416 0.2250000 -0.0988770
-0.0576040 -0.0000589 0.2645751 -0.0988770
-0.0505380 0.0000453 0.3092329 -0.0988770
-0.0434720 0.0000208 0.3181981 -0.0988770
-0.0364060 0.0001374 0.3622844 -0.0988770
-0.0293400 0.0001351 0.3750000 -0.0988770
-0.0222740 0.0003579 0.4315669 -0.0988770
-0.0152080 0.0003034 0.4272002 -0.0988770
-0.0081420 0.0002346 0.4160829 -0.0988770
-0.0010760 0.0002422 0.4160829 -0.0988770
0.0059900 0.0002213 0.4062019 -0.0988770
0.0130560 0.0000614 0.3614208 -0.0988770
0.0201220 0.0000838 0.3535534 -0.0988770
0.0271880 -0.0000738 0.2968586 -0.0988770
0.0342540 -0.0001589 0.2524876 -0.0988770
0.0413200 -0.0001041 0.2537223 -0.0988770
0.0483860 -0.0001709 0.2165064 -0.0988770
0.0554520 -0.0001486 0.2179449 -0.0988770
0.0625180 -0.0001430 0.2207940 -0.0988770
0.0695840 -0.0000873 0.2487469 -0.0988770
0.0766500 -0.0000234 0.2817357 -0.0988770
0.0837160 0.0000532 0.3181981 -0.0988770
0.0907820 0.0000893 0.3427827 -0.0988770
0.0978480 0.0002474 0.3929058 -0.0988770
0.1049140 0.0002526 0.4054319 -0.0988770
0.1119800 0.0004040 0.4437060 -0.0988770
