# Coil_pos O-Beam err ps_pos
-1.750000000000000000e+00 5.888716668159492684e+00 0.000000000000000000e+00 1.095000000000000000e+02
-1.500000000000000000e+00 1.847366271907973783e+02 0.000000000000000000e+00 1.095000000000000000e+02
-1.250000000000000000e+00 5.362260799292365618e+02 0.000000000000000000e+00 1.095000000000000000e+02
-1.000000000000000000e+00 8.947428410528883660e+02 0.000000000000000000e+00 1.095000000000000000e+02
-7.500000000000000000e-01 1.091361560892436955e+03 0.000000000000000000e+00 1.095000000000000000e+02
-5.000000000000000000e-01 1.033439747932754017e+03 0.000000000000000000e+00 1.095000000000000000e+02
-2.500000000000000000e-01 7.482689086490987620e+02 0.000000000000000000e+00 1.095000000000000000e+02
0.000000000000000000e+00 3.702153794730039067e+02 0.000000000000000000e+00 1.095000000000000000e+02
2.500000000000000000e-01 7.740981295648396099e+01 0.000000000000000000e+00 1.095000000000000000e+02
5.000000000000000000e-01 7.815864003433103058e+00 0.000000000000000000e+00 1.095000000000000000e+02
7.500000000000000000e-01 1.942246973139809825e+02 0.000000000000000000e+00 1.095000000000000000e+02
1.000000000000000000e+00 5.488044992520198093e+02 0.000000000000000000e+00 1.095000000000000000e+02
1.250000000000000000e+00 9.044849302319430535e+02 0.000000000000000000e+00 1.095000000000000000e+02
1.500000000000000000e+00 1.093677058050121332e+03 0.000000000000000000e+00 1.095000000000000000e+02
1.750000000000000000e+00 1.027237640850299158e+03 0.000000000000000000e+00 1.095000000000000000e+02
