# Coil_pos O-Beam err ps_pos
-1.750000000000000000e+00 1.927428567461592834e+01 0.000000000000000000e+00 1.100253909999999991e+02
-1.500000000000000000e+00 5.750261991089306690e+01 0.000000000000000000e+00 1.100253909999999991e+02
-1.250000000000000000e+00 1.761714889617017263e+02 0.000000000000000000e+00 1.100253909999999991e+02
-1.000000000000000000e+00 3.193666863714160513e+02 0.000000000000000000e+00 1.100253909999999991e+02
-7.500000000000000000e-01 4.196177298184023243e+02 0.000000000000000000e+00 1.100253909999999991e+02
-5.000000000000000000e-01 4.296884942302398827e+02 0.000000000000000000e+00 1.100253909999999991e+02
-2.500000000000000000e-01 3.448338530628442982e+02 0.000000000000000000e+00 1.100253909999999991e+02
0.000000000000000000e+00 2.050354793775844655e+02 0.000000000000000000e+00 1.100253909999999991e+02
2.500000000000000000e-01 7.616334556841290748e+01 0.000000000000000000e+00 1.100253909999999991e+02
5.000000000000000000e-01 1.893921593475904785e+01 0.000000000000000000e+00 1.100253909999999991e+02
7.500000000000000000e-01 6.032586364681025515e+01 0.000000000000000000e+00 1.100253909999999991e+02
1.000000000000000000e+00 1.808227947402473035e+02 0.000000000000000000e+00 1.100253909999999991e+02
1.250000000000000000e+00 3.236544594325650905e+02 0.000000000000000000e+00 1.100253909999999991e+02
1.500000000000000000e+00 4.215216641619912821e+02 0.000000000000000000e+00 1.100253909999999991e+02
1.750000000000000000e+00 4.283114971409102054e+02 0.000000000000000000e+00 1.100253909999999991e+02
