# Coil_pos O-Beam err ps_pos
-1.750000000000000000e+00 2.453238078626555208e+01 0.000000000000000000e+00 1.091254880000000043e+02
-1.500000000000000000e+00 7.522786301177567303e+00 0.000000000000000000e+00 1.091254880000000043e+02
-1.250000000000000000e+00 3.473549294388376296e+01 0.000000000000000000e+00 1.091254880000000043e+02
-1.000000000000000000e+00 9.334846145836705489e+01 0.000000000000000000e+00 1.091254880000000043e+02
-7.500000000000000000e-01 1.557445278090225713e+02 0.000000000000000000e+00 1.091254880000000043e+02
-5.000000000000000000e-01 1.925240140191793898e+02 0.000000000000000000e+00 1.091254880000000043e+02
-2.500000000000000000e-01 1.863572210554200694e+02 0.000000000000000000e+00 1.091254880000000043e+02
0.000000000000000000e+00 1.401498084871226126e+02 0.000000000000000000e+00 1.091254880000000043e+02
2.500000000000000000e-01 7.567371049373765857e+01 0.000000000000000000e+00 1.091254880000000043e+02
5.000000000000000000e-01 2.330867100888045940e+01 0.000000000000000000e+00 1.091254880000000043e+02
7.500000000000000000e-01 7.727964938033547782e+00 0.000000000000000000e+00 1.091254880000000043e+02
1.000000000000000000e+00 3.627288425556268692e+01 0.000000000000000000e+00 1.091254880000000043e+02
1.250000000000000000e+00 9.549367988451194833e+01 0.000000000000000000e+00 1.091254880000000043e+02
1.500000000000000000e+00 1.574867927891433794e+02 0.000000000000000000e+00 1.091254880000000043e+02
1.750000000000000000e+00 1.930424079480264652e+02 0.000000000000000000e+00 1.091254880000000043e+02
