# Coil_pos O-Beam err ps_pos
-1.750000000000000000e+00 2.509181575833705935e+01 0.000000000000000000e+00 1.090502929999999964e+02
-1.500000000000000000e+00 2.205182449234758035e+00 0.000000000000000000e+00 1.090502929999999964e+02
-1.250000000000000000e+00 1.968741168973740585e+01 0.000000000000000000e+00 1.090502929999999964e+02
-1.000000000000000000e+00 6.930125488316805615e+01 0.000000000000000000e+00 1.090502929999999964e+02
-7.500000000000000000e-01 1.276697413584170420e+02 0.000000000000000000e+00 1.090502929999999964e+02
-5.000000000000000000e-01 1.672909017330833592e+02 0.000000000000000000e+00 1.090502929999999964e+02
-2.500000000000000000e-01 1.694961015209647712e+02 0.000000000000000000e+00 1.090502929999999964e+02
0.000000000000000000e+00 1.332462982402229272e+02 0.000000000000000000e+00 1.090502929999999964e+02
2.500000000000000000e-01 7.562161577530639534e+01 0.000000000000000000e+00 1.090502929999999964e+02
5.000000000000000000e-01 2.377355913384857189e+01 0.000000000000000000e+00 1.090502929999999964e+02
7.500000000000000000e-01 2.131812078422608447e+00 0.000000000000000000e+00 1.090502929999999964e+02
1.000000000000000000e+00 2.089349810566706012e+01 0.000000000000000000e+00 1.090502929999999964e+02
1.250000000000000000e+00 7.121851623228330652e+01 0.000000000000000000e+00 1.090502929999999964e+02
1.500000000000000000e+00 1.293948055283744623e+02 0.000000000000000000e+00 1.090502929999999964e+02
1.750000000000000000e+00 1.680109557686427308e+02 0.000000000000000000e+00 1.090502929999999964e+02
