# Coil_pos O-Beam err ps_pos
-1.750000000000000000e+00 1.368476155333690869e+01 0.000000000000000000e+00 1.100996090000000009e+02
-1.500000000000000000e+00 1.106327896029684865e+02 0.000000000000000000e+00 1.100996090000000009e+02
-1.250000000000000000e+00 3.265224990845852062e+02 0.000000000000000000e+00 1.100996090000000009e+02
-1.000000000000000000e+00 5.596313246433942368e+02 0.000000000000000000e+00 1.100996090000000009e+02
-7.500000000000000000e-01 7.001234255641437585e+02 0.000000000000000000e+00 1.100996090000000009e+02
-5.000000000000000000e-01 6.818019601721730396e+02 0.000000000000000000e+00 1.100996090000000009e+02
-2.500000000000000000e-01 5.132996070013748522e+02 0.000000000000000000e+00 1.100996090000000009e+02
0.000000000000000000e+00 2.740110332362564236e+02 0.000000000000000000e+00 1.100996090000000009e+02
2.500000000000000000e-01 7.668384339175162268e+01 0.000000000000000000e+00 1.100996090000000009e+02
5.000000000000000000e-01 1.429434473805215866e+01 0.000000000000000000e+00 1.100996090000000009e+02
7.500000000000000000e-01 1.162391206949624802e+02 0.000000000000000000e+00 1.100996090000000009e+02
1.000000000000000000e+00 3.344839960358976327e+02 0.000000000000000000e+00 1.100996090000000009e+02
1.250000000000000000e+00 5.661967021523938683e+02 0.000000000000000000e+00 1.100996090000000009e+02
1.500000000000000000e+00 7.021992196378419067e+02 0.000000000000000000e+00 1.100996090000000009e+02
1.750000000000000000e+00 6.784101015045730492e+02 0.000000000000000000e+00 1.100996090000000009e+02
