# Coil_pos O-Beam err ps_pos
-1.750000000000000000e+00 2.367922947327731720e+01 0.000000000000000000e+00 1.099497070000000036e+02
-1.500000000000000000e+00 1.563225555984316095e+01 0.000000000000000000e+00 1.099497070000000036e+02
-1.250000000000000000e+00 5.768416601734286786e+01 0.000000000000000000e+00 1.099497070000000036e+02
-1.000000000000000000e+00 1.300210094532896221e+02 0.000000000000000000e+00 1.099497070000000036e+02
-7.500000000000000000e-01 1.985592285659446077e+02 0.000000000000000000e+00 1.099497070000000036e+02
-5.000000000000000000e-01 2.310050957398103719e+02 0.000000000000000000e+00 1.099497070000000036e+02
-2.500000000000000000e-01 2.120708195743084445e+02 0.000000000000000000e+00 1.099497070000000036e+02
0.000000000000000000e+00 1.506778217959106030e+02 0.000000000000000000e+00 1.099497070000000036e+02
2.500000000000000000e-01 7.575315614809997555e+01 0.000000000000000000e+00 1.099497070000000036e+02
5.000000000000000000e-01 2.259970583149699053e+01 0.000000000000000000e+00 1.099497070000000036e+02
7.500000000000000000e-01 1.626222789657042966e+01 0.000000000000000000e+00 1.099497070000000036e+02
1.000000000000000000e+00 5.972680498231249402e+01 0.000000000000000000e+00 1.099497070000000036e+02
1.250000000000000000e+00 1.325138677111965819e+02 0.000000000000000000e+00 1.099497070000000036e+02
1.500000000000000000e+00 2.003277251806752588e+02 0.000000000000000000e+00 1.099497070000000036e+02
1.750000000000000000e+00 2.312159533267983704e+02 0.000000000000000000e+00 1.099497070000000036e+02
