# Coil_pos O-Beam err ps_pos
-1.750000000000000000e+00 1.008428431663611669e+01 0.000000000000000000e+00 1.093500980000000027e+02
-1.500000000000000000e+00 1.448564484346965742e+02 0.000000000000000000e+00 1.093500980000000027e+02
-1.250000000000000000e+00 4.233707061442125905e+02 0.000000000000000000e+00 1.093500980000000027e+02
-1.000000000000000000e+00 7.143971583910548588e+02 0.000000000000000000e+00 1.093500980000000027e+02
-7.500000000000000000e-01 8.808104304654408452e+02 0.000000000000000000e+00 1.093500980000000027e+02
-5.000000000000000000e-01 8.442001850468087696e+02 0.000000000000000000e+00 1.093500980000000027e+02
-2.500000000000000000e-01 6.218163785651984199e+02 0.000000000000000000e+00 1.093500980000000027e+02
0.000000000000000000e+00 3.184414545330430428e+02 0.000000000000000000e+00 1.093500980000000027e+02
2.500000000000000000e-01 7.701912069336466971e+01 0.000000000000000000e+00 1.093500980000000027e+02
5.000000000000000000e-01 1.130236319395542566e+01 0.000000000000000000e+00 1.093500980000000027e+02
7.500000000000000000e-01 1.522554979148547716e+02 0.000000000000000000e+00 1.093500980000000027e+02
1.000000000000000000e+00 4.334644540185155392e+02 0.000000000000000000e+00 1.093500980000000027e+02
1.250000000000000000e+00 7.224296488046173863e+02 0.000000000000000000e+00 1.093500980000000027e+02
1.500000000000000000e+00 8.829969275315115738e+02 0.000000000000000000e+00 1.093500980000000027e+02
1.750000000000000000e+00 8.395104586018699138e+02 0.000000000000000000e+00 1.093500980000000027e+02
