# Coil_pos O-Beam err ps_pos
-1.750000000000000000e+00 1.557540301614650602e+01 0.000000000000000000e+00 1.092744139999999931e+02
-1.500000000000000000e+00 9.266165296120333039e+01 0.000000000000000000e+00 1.092744139999999931e+02
-1.250000000000000000e+00 2.756666753067671607e+02 0.000000000000000000e+00 1.092744139999999931e+02
-1.000000000000000000e+00 4.783624585811421639e+02 0.000000000000000000e+00 1.092744139999999931e+02
-7.500000000000000000e-01 6.052431303146444179e+02 0.000000000000000000e+00 1.092744139999999931e+02
-5.000000000000000000e-01 5.965252600989325629e+02 0.000000000000000000e+00 1.092744139999999931e+02
-2.500000000000000000e-01 4.563165199712785807e+02 0.000000000000000000e+00 1.092744139999999931e+02
0.000000000000000000e+00 2.506802381245571496e+02 0.000000000000000000e+00 1.092744139999999931e+02
2.500000000000000000e-01 7.650778640644226414e+01 0.000000000000000000e+00 1.092744139999999931e+02
5.000000000000000000e-01 1.586545989622318942e+01 0.000000000000000000e+00 1.092744139999999931e+02
7.500000000000000000e-01 9.732661225913197711e+01 0.000000000000000000e+00 1.092744139999999931e+02
1.000000000000000000e+00 2.825085090192657731e+02 0.000000000000000000e+00 1.092744139999999931e+02
1.250000000000000000e+00 4.841574425268342452e+02 0.000000000000000000e+00 1.092744139999999931e+02
1.500000000000000000e+00 6.072607932980240548e+02 0.000000000000000000e+00 1.092744139999999931e+02
1.750000000000000000e+00 5.938149229274465597e+02 0.000000000000000000e+00 1.092744139999999931e+02
