# Coil_pos O-Beam err ps_pos
-1.750000000000000000e+00 1.919610479308544271e+01 0.000000000000000000e+00 1.097250980000000027e+02
-1.500000000000000000e+00 5.824575356811759974e+01 0.000000000000000000e+00 1.097250980000000027e+02
-1.250000000000000000e+00 1.782744541257050628e+02 0.000000000000000000e+00 1.097250980000000027e+02
-1.000000000000000000e+00 3.227272767925570633e+02 0.000000000000000000e+00 1.097250980000000027e+02
-7.500000000000000000e-01 4.235411734053506052e+02 0.000000000000000000e+00 1.097250980000000027e+02
-5.000000000000000000e-01 4.332148146441745666e+02 0.000000000000000000e+00 1.097250980000000027e+02
-2.500000000000000000e-01 3.471901898215447204e+02 0.000000000000000000e+00 1.097250980000000027e+02
0.000000000000000000e+00 2.060002430117899905e+02 0.000000000000000000e+00 1.097250980000000027e+02
2.500000000000000000e-01 7.617062579080402429e+01 0.000000000000000000e+00 1.097250980000000027e+02
5.000000000000000000e-01 1.887424794877761869e+01 0.000000000000000000e+00 1.097250980000000027e+02
7.500000000000000000e-01 6.110792445027360031e+01 0.000000000000000000e+00 1.097250980000000027e+02
1.000000000000000000e+00 1.829720596711549376e+02 0.000000000000000000e+00 1.097250980000000027e+02
1.250000000000000000e+00 3.270469067917293273e+02 0.000000000000000000e+00 1.097250980000000027e+02
1.500000000000000000e+00 4.254475115573690118e+02 0.000000000000000000e+00 1.097250980000000027e+02
1.750000000000000000e+00 4.318096356110991678e+02 0.000000000000000000e+00 1.097250980000000027e+02
