# Coil_pos O-Beam err ps_pos
-1.750000000000000000e+00 8.525639101505035455e+00 0.000000000000000000e+00 1.095747070000000036e+02
-1.500000000000000000e+00 1.596718572195693753e+02 0.000000000000000000e+00 1.095747070000000036e+02
-1.250000000000000000e+00 4.652962578429738869e+02 0.000000000000000000e+00 1.095747070000000036e+02
-1.000000000000000000e+00 7.813952284740097411e+02 0.000000000000000000e+00 1.095747070000000036e+02
-7.500000000000000000e-01 9.590297656010894798e+02 0.000000000000000000e+00 1.095747070000000036e+02
-5.000000000000000000e-01 9.145023143219192434e+02 0.000000000000000000e+00 1.095747070000000036e+02
-2.500000000000000000e-01 6.687932473634058397e+02 0.000000000000000000e+00 1.095747070000000036e+02
0.000000000000000000e+00 3.376753668751610462e+02 0.000000000000000000e+00 1.095747070000000036e+02
2.500000000000000000e-01 7.716426210866771385e+01 0.000000000000000000e+00 1.095747070000000036e+02
5.000000000000000000e-01 1.000713553081927820e+01 0.000000000000000000e+00 1.095747070000000036e+02
7.500000000000000000e-01 1.678469738025291917e+02 0.000000000000000000e+00 1.095747070000000036e+02
1.000000000000000000e+00 4.763130563242078779e+02 0.000000000000000000e+00 1.095747070000000036e+02
1.250000000000000000e+00 7.900628315013793781e+02 0.000000000000000000e+00 1.095747070000000036e+02
1.500000000000000000e+00 9.612641859501078443e+02 0.000000000000000000e+00 1.095747070000000036e+02
1.750000000000000000e+00 9.092507414138500508e+02 0.000000000000000000e+00 1.095747070000000036e+02
