# Coil O-Beam err ps_pos
-0.1000000 0.0005585 0.4366062 1.5161130
-0.0929340 0.0003437 0.3824265 1.5161130
-0.0858680 0.0001866 0.3354102 1.5161130
-0.0788020 0.0000256 0.2828427 1.5161130
-0.0717360 -0.0000793 0.2436699 1.5161130
-0.0646700 0.0000014 0.2692582 1.5161130
-0.0576040 0.0001019 0.3031089 1.5161130
-0.0505380 0.0000964 0.3102418 1.5161130
-0.0434720 0.0002177 0.3517812 1.5161130
-0.0364060 0.0005159 0.4264681 1.5161130
-0.0293400 0.0006700 0.4650269 1.5161130
-0.0222740 0.0008399 0.5024938 1.5161130
-0.0152080 0.0010387 0.5402546 1.5161130
-0.0081420 0.0009889 0.5361903 1.5161130
-0.0010760 0.0009786 0.5356071 1.5161130
0.0059900 0.0010275 0.5414102 1.5161130
0.0130560 0.0008074 0.5018715 1.5161130
0.0201220 0.0007546 0.4860556 1.5161130
0.0271880 0.0006129 0.4520785 1.5161130
0.0342540 0.0004665 0.4138236 1.5161130
0.0413200 0.0002345 0.3526684 1.5161130
0.0483860 0.0000840 0.3041381 1.5161130
0.0554520 -0.0000273 0.2633913 1.5161130
0.0625180 -0.0000349 0.2573908 1.5161130
0.0695840 -0.0000378 0.2586020 1.5161130
0.0766500 0.0001002 0.3061862 1.5161130
0.0837160 0.0002463 0.3526684 1.5161130
0.0907820 0.0004087 0.3992180 1.5161130
0.0978480 0.0006755 0.4609772 1.5161130
0.1049140 0.0007670 0.4860556 1.5161130
0.1119800 0.0009448 0.5226136 1.5161130
