# Coil O-Beam err ps_pos
-0.1000000 0.0000774 0.3326034 -0.1867680
-0.0929340 0.0000091 0.3010399 -0.1867680
-0.0858680 -0.0000690 0.2645751 -0.1867680
-0.0788020 -0.0001473 0.2263846 -0.1867680
-0.0717360 -0.0001920 0.2015564 -0.1867680
-0.0646700 -0.0001715 0.2091650 -0.1867680
-0.0576040 -0.0001086 0.2384848 -0.1867680
-0.0505380 -0.0001029 0.2512469 -0.1867680
-0.0434720 0.0000260 0.3031089 -0.1867680
-0.0364060 0.0000724 0.3288237 -0.1867680
-0.0293400 0.0001325 0.3561952 -0.1867680
-0.0222740 0.0003325 0.4100305 -0.1867680
-0.0152080 0.0003659 0.4242641 -0.1867680
-0.0081420 0.0003348 0.4227884 -0.1867680
-0.0010760 0.0004674 0.4493050 -0.1867680
0.0059900 0.0003547 0.4257347 -0.1867680
0.0130560 0.0003450 0.4183300 -0.1867680
0.0201220 0.0001946 0.3783186 -0.1867680
0.0271880 0.0003309 0.3968627 -0.1867680
0.0342540 0.0000343 0.3152380 -0.1867680
0.0413200 0.0000391 0.3031089 -0.1867680
0.0483860 -0.0001190 0.2423840 -0.1867680
0.0554520 -0.0001476 0.2222049 -0.1867680
0.0625180 -0.0002078 0.1936492 -0.1867680
0.0695840 -0.0001468 0.2207940 -0.1867680
0.0766500 -0.0002005 0.2091650 -0.1867680
0.0837160 -0.0000995 0.2586020 -0.1867680
0.0907820 0.0000892 0.3259601 -0.1867680
0.0978480 0.0002507 0.3766630 -0.1867680
0.1049140 0.0001919 0.3750000 -0.1867680
0.1119800 0.0004411 0.4351724 -0.1867680
