# Coil O-Beam err ps_pos
-0.1000000 0.0010094 0.1467235 -0.0878910
-0.0858680 0.0002735 0.0763763 -0.0878910
-0.0717360 0.0002149 0.0677003 -0.0878910
-0.0646700 0.0004461 0.0975392 -0.0878910
-0.0505380 0.0015304 0.1806624 -0.0878910
-0.0364060 0.0027450 0.2419539 -0.0878910
-0.0222740 0.0033051 0.2654922 -0.0878910
-0.0081420 0.0032465 0.2631276 -0.0878910
0.0059900 0.0027157 0.2406588 -0.0878910
0.0201220 0.0016053 0.1850300 -0.0878910
0.0342540 0.0006545 0.1181454 -0.0878910
0.0483860 0.0001563 0.0577350 -0.0878910
0.0625180 0.0004298 0.0957427 -0.0878910
0.0766500 0.0013839 0.1717961 -0.0878910
0.0907820 0.0024519 0.2286737 -0.0878910
0.1049140 0.0033930 0.2690002 -0.0878910
