# Coil O-Beam err ps_pos
-0.1000000 0.0012113 0.2273030 -0.3405760
-0.0858680 0.0003907 0.1290994 -0.3405760
-0.0717360 0.0003191 0.1166667 -0.3405760
-0.0646700 0.0005015 0.1462494 -0.3405760
-0.0505380 0.0014132 0.2455153 -0.3405760
-0.0364060 0.0028655 0.3496029 -0.3405760
-0.0222740 0.0036600 0.3951090 -0.3405760
-0.0081420 0.0036209 0.3929942 -0.3405760
0.0059900 0.0032106 0.3700601 -0.3405760
0.0201220 0.0019993 0.2920236 -0.3405760
0.0342540 0.0009052 0.1964971 -0.3405760
0.0483860 0.0002019 0.0927961 -0.3405760
0.0625180 0.0003842 0.1280191 -0.3405760
0.0766500 0.0011657 0.2229848 -0.3405760
0.0907820 0.0024812 0.3253204 -0.3405760
0.1049140 0.0035493 0.3890873 -0.3405760
