# Coil O-Beam err ps_pos
-0.1000000 0.0028720 0.3500000 1.1975100
-0.0858680 0.0008857 0.1943651 1.1975100
-0.0717360 0.0006317 0.1641476 1.1975100
-0.0646700 0.0011006 0.2166667 1.1975100
-0.0505380 0.0033669 0.3789606 1.1975100
-0.0364060 0.0059003 0.5016639 1.1975100
-0.0222740 0.0080689 0.5866572 1.1975100
-0.0081420 0.0086616 0.6078194 1.1975100
0.0059900 0.0068902 0.5421152 1.1975100
0.0201220 0.0043243 0.4294700 1.1975100
0.0342540 0.0020579 0.2962731 1.1975100
0.0483860 0.0004689 0.1414214 1.1975100
0.0625180 0.0012048 0.2266912 1.1975100
0.0766500 0.0032823 0.3741657 1.1975100
0.0907820 0.0063106 0.5188127 1.1975100
0.1049140 0.0082187 0.5920773 1.1975100
