# Coil O-Beam err ps_pos
-0.1000000 0.0017128 0.2702879 1.5930180
-0.0858680 0.0004689 0.1414214 1.5930180
-0.0717360 0.0004363 0.1364225 1.5930180
-0.0646700 0.0006578 0.1674979 1.5930180
-0.0505380 0.0023054 0.3135815 1.5930180
-0.0364060 0.0042136 0.4239366 1.5930180
-0.0222740 0.0053793 0.4790036 1.5930180
-0.0081420 0.0054118 0.4804512 1.5930180
0.0059900 0.0045522 0.4406435 1.5930180
0.0201220 0.0028069 0.3460090 1.5930180
0.0342540 0.0011332 0.2198484 1.5930180
0.0483860 0.0002996 0.1130388 1.5930180
0.0625180 0.0006773 0.1699673 1.5930180
0.0766500 0.0022142 0.3073181 1.5930180
0.0907820 0.0040573 0.4159995 1.5930180
0.1049140 0.0054639 0.4827583 1.5930180
