# Coil O-Beam err ps_pos
-0.1000000 0.0029632 0.3555122 1.0656740
-0.0858680 0.0009313 0.1993043 1.0656740
-0.0717360 0.0006578 0.1674979 1.0656740
-0.0646700 0.0010941 0.2160247 1.0656740
-0.0505380 0.0032432 0.3719319 1.0656740
-0.0364060 0.0065711 0.5294127 1.0656740
-0.0222740 0.0084271 0.5995369 1.0656740
-0.0081420 0.0091695 0.6253888 1.0656740
0.0059900 0.0072158 0.5547772 1.0656740
0.0201220 0.0048127 0.4530759 1.0656740
0.0342540 0.0020644 0.2967416 1.0656740
0.0483860 0.0005405 0.1518406 1.0656740
0.0625180 0.0009964 0.2061553 1.0656740
0.0766500 0.0035623 0.3898005 1.0656740
0.0907820 0.0060826 0.5093569 1.0656740
0.1049140 0.0084076 0.5988415 1.0656740
