# Coil O-Beam err ps_pos
-0.1000000 0.0025268 0.3282953 0.6921390
-0.0858680 0.0007099 0.1740051 0.6921390
-0.0717360 0.0006512 0.1666667 0.6921390
-0.0646700 0.0012569 0.2315407 0.6921390
-0.0505380 0.0035949 0.3915780 0.6921390
-0.0364060 0.0056398 0.4904646 0.6921390
-0.0222740 0.0082317 0.5925463 0.6921390
-0.0081420 0.0081145 0.5883121 0.6921390
0.0059900 0.0065776 0.5296750 0.6921390
0.0201220 0.0043047 0.4284987 0.6921390
0.0342540 0.0018560 0.2813657 0.6921390
0.0483860 0.0003973 0.1301708 0.6921390
0.0625180 0.0009183 0.1979057 0.6921390
0.0766500 0.0029762 0.3562926 0.6921390
0.0907820 0.0057961 0.4972145 0.6921390
0.1049140 0.0074567 0.5639641 0.6921390
