# Coil O-Beam err ps_pos
-0.1000000 0.0029566 0.3551213 -0.9997560
-0.0858680 0.0008727 0.1929306 -0.9997560
-0.0717360 0.0005861 0.1581139 -0.9997560
-0.0646700 0.0010159 0.2081666 -0.9997560
-0.0505380 0.0035037 0.3865805 -0.9997560
-0.0364060 0.0061347 0.5115336 -0.9997560
-0.0222740 0.0078735 0.5795113 -0.9997560
-0.0081420 0.0091760 0.6256108 -0.9997560
0.0059900 0.0073070 0.5582711 -0.9997560
0.0201220 0.0047671 0.4509250 -0.9997560
0.0342540 0.0020058 0.2924988 -0.9997560
0.0483860 0.0004819 0.1433721 -0.9997560
0.0625180 0.0009638 0.2027588 -0.9997560
0.0766500 0.0026896 0.3387067 -0.9997560
0.0907820 0.0058352 0.4988877 -0.9997560
0.1049140 0.0079647 0.5828569 -0.9997560
