# Coil O-Beam err ps_pos
-0.1000000 0.0027287 0.3411582 -0.8789060
-0.0858680 0.0007164 0.1748015 -0.8789060
-0.0717360 0.0004624 0.1404358 -0.8789060
-0.0646700 0.0008336 0.1885618 -0.8789060
-0.0505380 0.0030218 0.3590110 -0.8789060
-0.0364060 0.0053207 0.4763869 -0.8789060
-0.0222740 0.0077628 0.5754226 -0.8789060
-0.0081420 0.0078084 0.5771097 -0.8789060
0.0059900 0.0063561 0.5206833 -0.8789060
0.0201220 0.0039270 0.4092676 -0.8789060
0.0342540 0.0016997 0.2692582 -0.8789060
0.0483860 0.0004949 0.1452966 -0.8789060
0.0625180 0.0008531 0.1907587 -0.8789060
0.0766500 0.0027678 0.3435921 -0.8789060
0.0907820 0.0056789 0.4921608 -0.8789060
0.1049140 0.0075154 0.5661763 -0.8789060
