# Coil O-Beam err ps_pos
-0.1000000 0.0021881 0.3659083 -0.8679200
-0.0858680 0.0004664 0.2034426 -0.8679200
-0.0717360 0.0002361 0.1509231 -0.8679200
-0.0646700 0.0004725 0.1863390 -0.8679200
-0.0505380 0.0022514 0.3511885 -0.8679200
-0.0364060 0.0042743 0.4810290 -0.8679200
-0.0222740 0.0064060 0.5835714 -0.8679200
-0.0081420 0.0068510 0.6071335 -0.8679200
0.0059900 0.0059367 0.5688683 -0.8679200
0.0201220 0.0039463 0.4699291 -0.8679200
0.0342540 0.0019368 0.3362374 -0.8679200
0.0483860 0.0002240 0.1607275 -0.8679200
0.0625180 0.0002149 0.1536591 -0.8679200
0.0766500 0.0017962 0.3205897 -0.8679200
0.0907820 0.0040072 0.4666667 -0.8679200
0.1049140 0.0060509 0.5696002 -0.8679200
