# Coil O-Beam err ps_pos
-0.1000000 0.0013623 0.3184162 -0.3625490
-0.0858680 0.0005864 0.2147350 -0.3625490
-0.0717360 -0.0000462 0.1080123 -0.3625490
-0.0646700 -0.0000215 0.1236033 -0.3625490
-0.0505380 0.0004094 0.2254625 -0.3625490
-0.0364060 0.0014796 0.3484091 -0.3625490
-0.0222740 0.0026443 0.4387482 -0.3625490
-0.0081420 0.0030824 0.4693376 -0.3625490
0.0059900 0.0028879 0.4512329 -0.3625490
0.0201220 0.0019561 0.3774917 -0.3625490
0.0342540 0.0006877 0.2527625 -0.3625490
0.0483860 0.0001040 0.1452966 -0.3625490
0.0625180 -0.0000039 0.1224745 -0.3625490
0.0766500 0.0005541 0.2321398 -0.3625490
0.0907820 0.0018123 0.3624761 -0.3625490
0.1049140 0.0023246 0.4216370 -0.3625490
