# Coil O-Beam err ps_pos
-0.1000000 0.0028232 0.3986087 -1.0107420
-0.0858680 0.0009393 0.2449490 -1.0107420
-0.0717360 0.0002150 0.1481366 -1.0107420
-0.0646700 0.0004372 0.1825742 -1.0107420
-0.0505380 0.0020891 0.3419714 -1.0107420
-0.0364060 0.0044084 0.4864840 -1.0107420
-0.0222740 0.0058766 0.5654398 -1.0107420
-0.0081420 0.0064487 0.5939510 -1.0107420
0.0059900 0.0060496 0.5727613 -1.0107420
0.0201220 0.0040451 0.4740488 -1.0107420
0.0342540 0.0018804 0.3329164 -1.0107420
0.0483860 0.0004428 0.1855921 -1.0107420
0.0625180 0.0002925 0.1632993 -1.0107420
0.0766500 0.0018174 0.3218868 -1.0107420
0.0907820 0.0042613 0.4772607 -1.0107420
0.1049140 0.0057404 0.5587685 -1.0107420
