# Coil O-Beam err ps_pos
-0.1000000 0.0023222 0.3730505 0.9338380
-0.0858680 0.0007205 0.2266912 0.9338380
-0.0717360 0.0000950 0.1312335 0.9338380
-0.0646700 0.0003313 0.1707825 0.9338380
-0.0505380 0.0020397 0.3391165 0.9338380
-0.0364060 0.0037591 0.4594683 0.9338380
-0.0222740 0.0056367 0.5570258 0.9338380
-0.0081420 0.0061523 0.5840472 0.9338380
0.0059900 0.0053368 0.5477226 0.9338380
0.0201220 0.0036993 0.4594683 0.9338380
0.0342540 0.0017604 0.3257470 0.9338380
0.0483860 0.0002028 0.1581139 0.9338380
0.0625180 0.0003137 0.1658312 0.9338380
0.0766500 0.0014504 0.2986079 0.9338380
0.0907820 0.0034920 0.4444097 0.9338380
0.1049140 0.0051758 0.5385165 0.9338380
