# Coil O-Beam err ps_pos
-1.7500000 -71.8440668 7.4161985 109.5000000
-1.5000000 -38.1742571 10.5356538 109.5000000
-1.2500000 27.7864112 16.6433170 109.5000000
-1.0000000 129.2172692 22.5610283 109.5000000
-0.7500000 157.6957455 25.2388589 109.5000000
-0.5000000 122.1569690 24.9599679 109.5000000
-0.2500000 68.7587952 22.4276615 109.5000000
0.0000000 -22.9087181 16.9705627 109.5000000
0.2500000 -55.0101362 11.5758369 109.5000000
0.5000000 -73.0337836 7.2801099 109.5000000
0.7500000 -27.6798007 11.1355287 109.5000000
1.0000000 40.1466747 17.1464282 109.5000000
1.2500000 86.6314759 21.7025344 109.5000000
1.5000000 149.3265913 25.1197134 109.5000000
1.7500000 75.1217656 23.9791576 109.5000000
