# Coil O-Beam err ps_pos
-1.7500000 92.0301551 11.1803399 108.9746090
-1.5000000 58.4964802 11.1803399 108.9746090
-1.2500000 245.2654976 21.4941853 108.9746090
-1.0000000 629.1873136 32.2800248 108.9746090
-0.7500000 856.7339332 37.6696164 108.9746090
-0.5000000 1045.3887396 40.4969135 108.9746090
-0.2500000 984.4059789 38.4577690 108.9746090
0.0000000 676.6167389 31.4006369 108.9746090
0.2500000 336.6741767 21.5174348 108.9746090
0.5000000 84.2469730 10.7703296 108.9746090
0.7500000 73.7338574 12.0000000 108.9746090
1.0000000 302.2979164 22.9346899 108.9746090
1.2500000 651.3007398 32.7261363 108.9746090
1.5000000 974.1761290 39.2428337 108.9746090
1.7500000 1131.8375931 41.5331193 108.9746090
