# Coil O-Beam err ps_pos
-1.7500000 90.8227499 11.0905365 108.2255860
-1.5000000 92.1944822 12.5698051 108.2255860
-1.2500000 431.5397236 25.4558441 108.2255860
-1.0000000 812.9084365 35.0142828 108.2255860
-0.7500000 1086.0334737 40.6078810 108.2255860
-0.5000000 1233.5970397 42.7668096 108.2255860
-0.2500000 1075.8964106 39.6358424 108.2255860
0.0000000 754.6296186 32.6190129 108.2255860
0.2500000 354.2034302 21.9089023 108.2255860
0.5000000 85.0430002 10.7703296 108.2255860
0.7500000 103.4212456 13.1529464 108.2255860
1.0000000 369.5524880 24.3515913 108.2255860
1.2500000 702.0024369 33.4962684 108.2255860
1.5000000 1131.4656334 41.2067956 108.2255860
1.7500000 1190.0499802 42.2374242 108.2255860
