# Coil O-Beam err ps_pos
-1.7500000 51.4465463 9.4339811 108.1499020
-1.5000000 32.4599054 10.1488916 108.1499020
-1.2500000 121.6796370 18.4390889 108.1499020
-1.0000000 395.8000715 28.4077454 108.1499020
-0.7500000 574.7847204 33.6600654 108.1499020
-0.5000000 757.9671731 36.7151195 108.1499020
-0.2500000 619.3528337 33.3316666 108.1499020
0.0000000 449.5422553 27.5499546 108.1499020
0.2500000 234.6134817 19.0787840 108.1499020
0.5000000 79.6435143 10.7703296 108.1499020
0.7500000 33.7586622 10.3923048 108.1499020
1.0000000 179.8257178 20.1246118 108.1499020
1.2500000 410.0258382 28.7749891 108.1499020
1.5000000 651.2849545 34.8281495 108.1499020
1.7500000 703.3923915 35.9444015 108.1499020
