# Coil O-Beam err ps_pos
-0.1000000 5.0501626 0.3662877 -0.7360840
-0.0858680 1.2805232 0.2339278 -0.7360840
-0.0717360 0.0271595 0.1269296 -0.7360840
-0.0646700 0.5805282 0.1715938 -0.7360840
-0.0505380 3.7282560 0.3278719 -0.7360840
-0.0364060 8.2698646 0.4588633 -0.7360840
-0.0222740 12.1228235 0.5507571 -0.7360840
-0.0081420 13.5203787 0.5854723 -0.7360840
0.0059900 11.8216889 0.5505048 -0.7360840
0.0201220 7.8056791 0.4431579 -0.7360840
0.0342540 3.3138694 0.3095696 -0.7360840
0.0483860 0.4059553 0.1649916 -0.7360840
0.0625180 0.4153454 0.1732051 -0.7360840
0.0766500 3.3377339 0.3118048 -0.7360840
0.0907820 7.8330751 0.4431579 -0.7360840
0.1049140 11.8400541 0.5472152 -0.7360840
