# Coil O-Beam err ps_pos
-0.1000000 4.0782892 0.3387067 0.6921390
-0.0858680 1.0904292 0.2068279 0.6921390
-0.0717360 0.0410565 0.1224745 0.6921390
-0.0646700 0.4379868 0.1589899 0.6921390
-0.0505380 2.8461835 0.2753785 0.6921390
-0.0364060 6.3877756 0.4166667 0.6921390
-0.0222740 9.4387850 0.5057997 0.6921390
-0.0081420 10.6001874 0.5150512 0.6921390
0.0059900 9.3394279 0.4893306 0.6921390
0.0201220 6.2346211 0.3982601 0.6921390
0.0342540 2.7094597 0.2848001 0.6921390
0.0483860 0.3803878 0.1536591 0.6921390
0.0625180 0.3153889 0.1527525 0.6921390
0.0766500 2.5442680 0.2763854 0.6921390
0.0907820 6.0449843 0.4085884 0.6921390
0.1049140 9.2123030 0.4997221 0.6921390
