# Coil O-Beam err ps_pos
-0.1000000 5.4604287 0.3559026 -1.0107420
-0.0858680 1.3607694 0.2179449 -1.0107420
-0.0717360 0.0212931 0.1290994 -1.0107420
-0.0646700 0.6407006 0.1666667 -1.0107420
-0.0505380 4.1006136 0.3073181 -1.0107420
-0.0364060 9.0643685 0.4915960 -1.0107420
-0.0222740 13.2558618 0.5696002 -1.0107420
-0.0081420 14.7531066 0.6098725 -1.0107420
0.0059900 12.8695490 0.5634714 -1.0107420
0.0201220 8.4688845 0.4693376 -1.0107420
0.0342540 3.5690145 0.3104656 -1.0107420
0.0483860 0.4167483 0.1724013 -1.0107420
0.0625180 0.4575410 0.1649916 -1.0107420
0.0766500 3.6726872 0.3205897 -1.0107420
0.0907820 8.5878987 0.4585605 -1.0107420
0.1049140 12.9493314 0.5552777 -1.0107420
