# Coil O-Beam err ps_pos
-0.1000000 0.0015634 0.1804701 -0.0878910
-0.0858680 0.0006500 0.1163687 -0.0878910
-0.0717360 0.0002367 0.0702179 -0.0878910
-0.0646700 0.0003300 0.0829156 -0.0878910
-0.0505380 0.0008900 0.1361678 -0.0878910
-0.0364060 0.0023001 0.2188988 -0.0878910
-0.0222740 0.0031501 0.2561738 -0.0878910
-0.0081420 0.0035035 0.2701594 -0.0878910
0.0059900 0.0031768 0.2572558 -0.0878910
0.0201220 0.0021901 0.2136001 -0.0878910
0.0342540 0.0011601 0.1554563 -0.0878910
0.0483860 0.0004600 0.0978945 -0.0878910
0.0625180 0.0002967 0.0786165 -0.0878910
0.0766500 0.0009067 0.1374369 -0.0878910
0.0907820 0.0021401 0.2111477 -0.0878910
0.1049140 0.0029768 0.2490259 -0.0878910
