# Coil O-Beam err ps_pos
-0.1000000 0.0025735 0.3274480 1.5930180
-0.0858680 0.0008067 0.1833333 1.5930180
-0.0717360 0.0003267 0.1166667 1.5930180
-0.0646700 0.0004867 0.1424001 1.5930180
-0.0505380 0.0015134 0.2511087 1.5930180
-0.0364060 0.0036402 0.3894440 1.5930180
-0.0222740 0.0054536 0.4766783 1.5930180
-0.0081420 0.0061469 0.5060742 1.5930180
0.0059900 0.0052869 0.4693376 1.5930180
0.0201220 0.0037602 0.3958114 1.5930180
0.0342540 0.0017334 0.2687419 1.5930180
0.0483860 0.0005067 0.1452966 1.5930180
0.0625180 0.0004000 0.1290994 1.5930180
0.0766500 0.0015534 0.2544056 1.5930180
0.0907820 0.0030735 0.3578485 1.5930180
0.1049140 0.0050602 0.4591659 1.5930180
