# Coil O-Beam err ps_pos
-0.1000000 0.0042669 0.4216370 -0.9997560
-0.0858680 0.0015667 0.2554952 -0.9997560
-0.0717360 0.0004667 0.1394433 -0.9997560
-0.0646700 0.0006534 0.1649916 -0.9997560
-0.0505380 0.0024668 0.3205897 -0.9997560
-0.0364060 0.0055669 0.4816061 -0.9997560
-0.0222740 0.0077070 0.5666667 -0.9997560
-0.0081420 0.0088937 0.6087327 -0.9997560
0.0059900 0.0081604 0.5830952 -0.9997560
0.0201220 0.0055936 0.4827583 -0.9997560
0.0342540 0.0028668 0.3456074 -0.9997560
0.0483860 0.0007600 0.1779513 -0.9997560
0.0625180 0.0006267 0.1615893 -0.9997560
0.0766500 0.0020801 0.2943920 -0.9997560
0.0907820 0.0047402 0.4444097 -0.9997560
0.1049140 0.0079470 0.5754226 -0.9997560
