# Coil O-Beam err ps_pos
-0.1000000 0.0029535 0.3507928 1.4721680
-0.0858680 0.0012867 0.2315407 1.4721680
-0.0717360 0.0002933 0.1105542 1.4721680
-0.0646700 0.0005800 0.1554563 1.4721680
-0.0505380 0.0018067 0.2743680 1.4721680
-0.0364060 0.0041202 0.4143268 1.4721680
-0.0222740 0.0062803 0.5115336 1.4721680
-0.0081420 0.0068003 0.5322906 1.4721680
0.0059900 0.0061869 0.5077182 1.4721680
0.0201220 0.0045735 0.4365267 1.4721680
0.0342540 0.0022601 0.3068659 1.4721680
0.0483860 0.0006867 0.1691482 1.4721680
0.0625180 0.0004267 0.1333333 1.4721680
0.0766500 0.0018067 0.2743680 1.4721680
0.0907820 0.0043935 0.4278499 1.4721680
0.1049140 0.0062336 0.5096295 1.4721680
