# Coil O-Beam err ps_pos
-0.1000000 0.0030601 0.3570714 -0.7470700
-0.0858680 0.0013601 0.2380476 -0.7470700
-0.0717360 0.0003600 0.1224745 -0.7470700
-0.0646700 0.0005267 0.1481366 -0.7470700
-0.0505380 0.0020468 0.2920236 -0.7470700
-0.0364060 0.0040002 0.4082483 -0.7470700
-0.0222740 0.0062136 0.5088113 -0.7470700
-0.0081420 0.0065470 0.5222813 -0.7470700
0.0059900 0.0065936 0.5241395 -0.7470700
0.0201220 0.0045869 0.4371626 -0.7470700
0.0342540 0.0023801 0.3149074 -0.7470700
0.0483860 0.0006067 0.1589899 -0.7470700
0.0625180 0.0004067 0.1301708 -0.7470700
0.0766500 0.0014801 0.2483277 -0.7470700
0.0907820 0.0037468 0.3951090 -0.7470700
0.1049140 0.0056136 0.4836206 -0.7470700
