# Coil O-Beam err ps_pos
-0.1000000 0.0041002 0.4133199 0.9338380
-0.0858680 0.0016801 0.2645751 0.9338380
-0.0717360 0.0005334 0.1490712 0.9338380
-0.0646700 0.0006934 0.1699673 0.9338380
-0.0505380 0.0024401 0.3188521 0.9338380
-0.0364060 0.0052736 0.4687454 0.9338380
-0.0222740 0.0079670 0.5761462 0.9338380
-0.0081420 0.0092338 0.6202598 0.9338380
0.0059900 0.0085204 0.5958188 0.9338380
0.0201220 0.0061269 0.5052502 0.9338380
0.0342540 0.0032268 0.3666667 0.9338380
0.0483860 0.0008067 0.1833333 0.9338380
0.0625180 0.0005734 0.1545603 0.9338380
0.0766500 0.0022534 0.3064129 0.9338380
0.0907820 0.0052402 0.4672615 0.9338380
0.1049140 0.0078870 0.5732461 0.9338380
