# Coil O-Beam err ps_pos
-0.1000000 0.0040402 0.4102845 -0.8789060
-0.0858680 0.0012467 0.2279132 -0.8789060
-0.0717360 0.0005600 0.1527525 -0.8789060
-0.0646700 0.0006600 0.1658312 -0.8789060
-0.0505380 0.0023201 0.3109126 -0.8789060
-0.0364060 0.0046469 0.4400126 -0.8789060
-0.0222740 0.0070870 0.5433947 -0.8789060
-0.0081420 0.0081404 0.5823802 -0.8789060
0.0059900 0.0072470 0.5494947 -0.8789060
0.0201220 0.0050669 0.4594683 -0.8789060
0.0342540 0.0025668 0.3270236 -0.8789060
0.0483860 0.0006800 0.1683251 -0.8789060
0.0625180 0.0005000 0.1443376 -0.8789060
0.0766500 0.0019601 0.2857738 -0.8789060
0.0907820 0.0044402 0.4301163 -0.8789060
0.1049140 0.0068070 0.5325515 -0.8789060
