# Coil O-Beam err ps_pos
-0.1000000 0.0018801 0.2798809 -0.3405760
-0.0858680 0.0008600 0.1892969 -0.3405760
-0.0717360 0.0002867 0.1092906 -0.3405760
-0.0646700 0.0002933 0.1105542 -0.3405760
-0.0505380 0.0010534 0.2094968 -0.3405760
-0.0364060 0.0020801 0.2943920 -0.3405760
-0.0222740 0.0031935 0.3647678 -0.3405760
-0.0081420 0.0039268 0.4044887 -0.3405760
0.0059900 0.0035735 0.3858612 -0.3405760
0.0201220 0.0026468 0.3320810 -0.3405760
0.0342540 0.0015067 0.2505549 -0.3405760
0.0483860 0.0005800 0.1554563 -0.3405760
0.0625180 0.0003000 0.1118034 -0.3405760
0.0766500 0.0007200 0.1732051 -0.3405760
0.0907820 0.0018534 0.2778889 -0.3405760
0.1049140 0.0032401 0.3674235 -0.3405760
