# Coil O-Beam err ps_pos
-0.1000000 0.0032535 0.3681787 0.5493160
-0.0858680 0.0014467 0.2455153 0.5493160
-0.0717360 0.0004267 0.1333333 0.5493160
-0.0646700 0.0006200 0.1607275 0.5493160
-0.0505380 0.0021401 0.2986079 0.5493160
-0.0364060 0.0046669 0.4409586 0.5493160
-0.0222740 0.0066403 0.5259911 0.5493160
-0.0081420 0.0074603 0.5575243 0.5493160
0.0059900 0.0068070 0.5325515 0.5493160
0.0201220 0.0044002 0.4281744 0.5493160
0.0342540 0.0022534 0.3064129 0.5493160
0.0483860 0.0007534 0.1771691 0.5493160
0.0625180 0.0005800 0.1554563 0.5493160
0.0766500 0.0020601 0.2929733 0.5493160
0.0907820 0.0043269 0.4245913 0.5493160
0.1049140 0.0062403 0.5099020 0.5493160
