# Coil O-Beam err ps_pos
-0.1000000 0.0041335 0.4149967 1.0656740
-0.0858680 0.0016667 0.2635231 1.0656740
-0.0717360 0.0005534 0.1518406 1.0656740
-0.0646700 0.0009134 0.1950783 1.0656740
-0.0505380 0.0027868 0.3407508 1.0656740
-0.0364060 0.0056936 0.4870546 1.0656740
-0.0222740 0.0080804 0.5802298 1.0656740
-0.0081420 0.0092004 0.6191392 1.0656740
0.0059900 0.0086404 0.6000000 1.0656740
0.0201220 0.0061069 0.5044249 1.0656740
0.0342540 0.0027735 0.3399346 1.0656740
0.0483860 0.0008134 0.1840894 1.0656740
0.0625180 0.0006134 0.1598611 1.0656740
0.0766500 0.0023601 0.3135815 1.0656740
0.0907820 0.0054402 0.4760952 1.0656740
0.1049140 0.0080604 0.5795113 1.0656740
