# Coil O-Beam err ps_pos
-0.1000000 0.0021134 0.2098280 0.1647950
-0.0858680 0.0008834 0.1356568 0.1647950
-0.0717360 0.0003233 0.0820738 0.1647950
-0.0646700 0.0003800 0.0889757 0.1647950
-0.0505380 0.0012367 0.1605113 0.1647950
-0.0364060 0.0025468 0.2303379 0.1647950
-0.0222740 0.0038502 0.2832108 0.1647950
-0.0081420 0.0043069 0.2995367 0.1647950
0.0059900 0.0039635 0.2873490 0.1647950
0.0201220 0.0029535 0.2480479 0.1647950
0.0342540 0.0017801 0.1925703 0.1647950
0.0483860 0.0006534 0.1166667 0.1647950
0.0625180 0.0003367 0.0837490 0.1647950
0.0766500 0.0011067 0.1518406 0.1647950
0.0907820 0.0024301 0.2250000 0.1647950
0.1049140 0.0035168 0.2706730 0.1647950
