# Coil O-Beam err ps_pos
-1.7500000 69.4349807 5.3891997 109.9497070
-1.5000000 373.9436552 16.4779262 109.9497070
-1.2500000 755.5655371 22.9911271 109.9497070
-1.0000000 1287.0117757 29.9467070 109.9497070
-0.7500000 1323.6650028 29.1638245 109.9497070
-0.5000000 1262.9115654 28.0094287 109.9497070
-0.2500000 836.7119247 21.7346102 109.9497070
0.0000000 389.0536821 13.6699530 109.9497070
0.2500000 60.8558512 3.7454187 109.9497070
0.5000000 97.1297188 7.0097337 109.9497070
0.7500000 367.6775104 16.2018069 109.9497070
1.0000000 878.3014835 25.2077610 109.9497070
1.2500000 1318.0760705 30.3266540 109.9497070
1.5000000 1493.2286424 31.5854849 109.9497070
1.7500000 1280.5451566 28.2963176 109.9497070
