# Coil O-Beam err ps_pos
-1.7500000 194.8428270 11.5212979 109.4252930
-1.5000000 181.6401053 10.1858713 109.4252930
-1.2500000 726.3298539 22.4257074 109.4252930
-1.0000000 1518.0096943 33.2845644 109.4252930
-0.7500000 2182.8432162 40.3676864 109.4252930
-0.5000000 2394.5500765 42.5298932 109.4252930
-0.2500000 2122.3459372 40.3179007 109.4252930
0.0000000 1425.2748179 33.1728484 109.4252930
0.2500000 664.5595454 22.6087749 109.4252930
0.5000000 161.5646632 10.1978711 109.4252930
0.7500000 195.2737677 10.6214927 109.4252930
1.0000000 797.8856932 23.7146907 109.4252930
1.2500000 1572.8991321 33.9536145 109.4252930
1.5000000 2184.3199308 40.3467297 109.4252930
1.7500000 2476.2257777 43.4425575 109.4252930
