# Coil O-Beam err ps_pos
-1.7500000 146.1740395 9.3197164 108.7500000
-1.5000000 21.1116872 1.6435426 108.7500000
-1.2500000 171.5016508 7.6929004 108.7500000
-1.0000000 517.2190345 15.7677006 108.7500000
-0.7500000 1018.5725490 24.3346395 108.7500000
-0.5000000 1287.1445530 28.4005731 108.7500000
-0.2500000 1253.7416213 28.7855398 108.7500000
0.0000000 927.9203368 25.2641516 108.7500000
0.2500000 522.6225169 19.3696792 108.7500000
0.5000000 156.8524374 9.8224806 108.7500000
0.7500000 -1.0940411 -0.0896273 108.7500000
1.0000000 170.3462021 7.5653404 108.7500000
1.2500000 592.3887684 17.3781584 108.7500000
1.5000000 997.1886045 23.9332924 108.7500000
1.7500000 1177.7527519 26.7257262 108.7500000
