# Coil_pos O-Beam err ps_pos
0.0000000 619.1689904 24.8831065 109.1250000
5.0000000 779.3041943 27.9160204 109.1250000
10.0000000 795.4498103 28.2037198 109.1250000
15.0000000 660.8965819 25.7079089 109.1250000
20.0000000 431.5576531 20.7739658 109.1250000
25.0000000 202.7340491 14.2384707 109.1250000
30.0000000 69.5126534 8.3374249 109.1250000
35.0000000 87.2531716 9.3409406 109.1250000
40.0000000 248.5835906 15.7665339 109.1250000
45.0000000 486.4635943 22.0559197 109.1250000
50.0000000 702.0429425 26.4960930 109.1250000
55.0000000 805.7383577 28.3855308 109.1250000
60.0000000 754.4595570 27.4674272 109.1250000
65.0000000 569.5152745 23.8645192 109.1250000
70.0000000 327.7584884 18.1041014 109.1250000
75.0000000 129.6504229 11.3864140 109.1250000
80.0000000 57.5142223 7.5838132 109.1250000
85.0000000 141.3258434 11.8880547 109.1250000
90.0000000 346.2576475 18.6079996 109.1250000
95.0000000 587.1509084 24.2311970 109.1250000
