# Coil_pos O-Beam err ps_pos
0.0000000 586.2015472 24.2115994 109.9497070
5.0000000 730.8354492 27.0339684 109.9497070
10.0000000 739.3421816 27.1908474 109.9497070
15.0000000 608.1868002 24.6614436 109.9497070
20.0000000 391.8704852 19.7957189 109.9497070
25.0000000 180.2827581 13.4269415 109.9497070
30.0000000 61.3481914 7.8325086 109.9497070
35.0000000 84.4896466 9.1918250 109.9497070
40.0000000 240.0907695 15.4948627 109.9497070
45.0000000 463.4920337 21.5288651 109.9497070
50.0000000 661.8597907 25.7266358 109.9497070
55.0000000 752.7629823 27.4365264 109.9497070
60.0000000 698.4270914 26.4277712 109.9497070
65.0000000 521.4312155 22.8348684 109.9497070
70.0000000 295.3253992 17.1850342 109.9497070
75.0000000 114.0671585 10.6802228 109.9497070
80.0000000 52.9777492 7.2785815 109.9497070
85.0000000 137.4426712 11.7235946 109.9497070
90.0000000 332.3628084 18.2308203 109.9497070
95.0000000 556.7397497 23.5953332 109.9497070
