# Coil_pos O-Beam err ps_pos
0.0000000 235.4714524 25.1992063 109.6503910
5.0000000 302.1234320 28.9654967 109.6503910
10.0000000 373.3585366 31.3209195 109.6503910
15.0000000 395.7185924 31.2729915 109.6503910
20.0000000 373.6166784 29.0688837 109.6503910
25.0000000 209.7567892 23.0434372 109.6503910
30.0000000 119.4607699 17.7200451 109.6503910
35.0000000 88.8342165 15.2643375 109.6503910
40.0000000 69.8480071 16.1554944 109.6503910
45.0000000 122.1172125 20.9284495 109.6503910
50.0000000 190.7125019 25.6320112 109.6503910
55.0000000 306.4224910 29.7657521 109.6503910
60.0000000 442.5417288 32.4191302 109.6503910
65.0000000 371.1269061 30.1993377 109.6503910
70.0000000 272.9636157 26.0384331 109.6503910
75.0000000 189.3448642 21.1423745 109.6503910
80.0000000 118.7442236 16.7032931 109.6503910
85.0000000 53.5009267 14.3874946 109.6503910
90.0000000 90.7942902 18.1934054 109.6503910
95.0000000 199.8212502 24.1660919 109.6503910
